bodyId,type,instance,class,somaSide
166283,KCab-m,KCab-m_L,Kenyon_Cell,L
166289,KCab-m,KCab-m_L,Kenyon_Cell,L
166321,KCab-c,KCab-c_L,Kenyon_Cell,L
166385,KCab-s,KCab-s_L,Kenyon_Cell,L
166386,KCg-m,KCg-m_L,Kenyon_Cell,L
166533,KCab-c,KCab-c_L,Kenyon_Cell,L
166544,KCab-c,KCab-c_L,Kenyon_Cell,L
166581,KCab-s,KCab-s_R,Kenyon_Cell,R
166617,KCab-s,KCab-s_L,Kenyon_Cell,L
166687,KCg-m,KCg-m_L,Kenyon_Cell,L
166699,KCab-m,KCab-m_L,Kenyon_Cell,L
166749,KCab-m,KCab-m_L,Kenyon_Cell,L
166876,KCab-m,KCab-m_L,Kenyon_Cell,L
166885,KCab-c,KCab-c_L,Kenyon_Cell,L
166914,KCab-m,KCab-m_R,Kenyon_Cell,R
166918,KCab-c,KCab-c_L,Kenyon_Cell,L
166957,KCab-m,KCab-m_L,Kenyon_Cell,L
167039,KCab-c,KCab-c_L,Kenyon_Cell,L
167187,KCab-m,KCab-m_L,Kenyon_Cell,L
167201,KCab-m,KCab-m_L,Kenyon_Cell,L
167235,KCab-m,KCab-m_L,Kenyon_Cell,L
167289,KCab-c,KCab-c_L,Kenyon_Cell,L
167297,KCab-c,KCab-c_L,Kenyon_Cell,L
167305,KCab-m,KCab-m_L,Kenyon_Cell,L
167406,KCab-s,KCab-s_L,Kenyon_Cell,L
167413,KCab-c,KCab-c_L,Kenyon_Cell,L
167474,KCg-m,KCg-m_L,Kenyon_Cell,L
167484,KCab-s,KCab-s_L,Kenyon_Cell,L
167708,KCab-s,KCab-s_R,Kenyon_Cell,R
167780,KCab-s,KCab-s_R,Kenyon_Cell,R
167793,KCab-c,KCab-c_R,Kenyon_Cell,R
168006,KCab-c,KCab-c_L,Kenyon_Cell,L
168059,KCab-c,KCab-c_L,Kenyon_Cell,L
168123,KCab-c,KCab-c_L,Kenyon_Cell,L
168234,KCab-m,KCab-m_L,Kenyon_Cell,L
168306,KCg-m,KCg-m_R,Kenyon_Cell,R
168315,KCab-m,KCab-m_L,Kenyon_Cell,L
168405,KCab-c,KCab-c_R,Kenyon_Cell,R
168433,KCab-s,KCab-s_R,Kenyon_Cell,R
168459,KCab-m,KCab-m_L,Kenyon_Cell,L
168522,KCa'b'-m,KCa'b'-m_L,Kenyon_Cell,L
168564,KCab-c,KCab-c_L,Kenyon_Cell,L
168771,KCab-s,KCab-s_L,Kenyon_Cell,L
168795,KCab-c,KCab-c_L,Kenyon_Cell,L
168916,KCab-m,KCab-m_L,Kenyon_Cell,L
169034,KCab-s,KCab-s_L,Kenyon_Cell,L
169141,KCab-m,KCab-m_R,Kenyon_Cell,R
169369,KCab-c,KCab-c_L,Kenyon_Cell,L
169403,KCab-c,KCab-c_L,Kenyon_Cell,L
169420,KCab-m,KCab-m_L,Kenyon_Cell,L
169484,KCab-m,KCab-m_L,Kenyon_Cell,L
169639,KCab-c,KCab-c_L,Kenyon_Cell,L
169734,KCab-c,KCab-c_L,Kenyon_Cell,L
169933,KCab-c,KCab-c_L,Kenyon_Cell,L
170005,KCab-s,KCab-s_L,Kenyon_Cell,L
170040,KCab-s,KCab-s_R,Kenyon_Cell,R
170179,KCab-p,KCab-p_L,Kenyon_Cell,L
170237,KCab-c,KCab-c_L,Kenyon_Cell,L
170293,KCab-p,KCab-p_L,Kenyon_Cell,L
170365,KCab-c,KCab-c_L,Kenyon_Cell,L
170366,KCab-c,KCab-c_L,Kenyon_Cell,L
170466,KCab-m,KCab-m_R,Kenyon_Cell,R
170474,KCab-m,KCab-m_L,Kenyon_Cell,L
170719,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
170870,KCab-c,KCab-c_R,Kenyon_Cell,R
170919,KCab-s,KCab-s_L,Kenyon_Cell,L
171000,KCab-c,KCab-c_L,Kenyon_Cell,L
171048,KCab-p,KCab-p_R,Kenyon_Cell,R
171163,KCg-m,KCg-m_R,Kenyon_Cell,R
171283,KCg-m,KCg-m_L,Kenyon_Cell,L
171292,KCab-c,KCab-c_L,Kenyon_Cell,L
171306,KCab-s,KCab-s_R,Kenyon_Cell,R
171340,KCab-m,KCab-m_L,Kenyon_Cell,L
171464,KCab-c,KCab-c_L,Kenyon_Cell,L
171985,KCg-m,KCg-m_L,Kenyon_Cell,L
172017,KCab-c,KCab-c_L,Kenyon_Cell,L
172084,KCg-m,KCg-m_R,Kenyon_Cell,R
172186,KCab-m,KCab-m_R,Kenyon_Cell,R
172224,KCab-c,KCab-c_L,Kenyon_Cell,L
172273,KCab-c,KCab-c_L,Kenyon_Cell,L
172288,KCab-m,KCab-m_L,Kenyon_Cell,L
172298,KCg-m,KCg-m_L,Kenyon_Cell,L
172324,KCab-c,KCab-c_L,Kenyon_Cell,L
172355,KCab-c,KCab-c_L,Kenyon_Cell,L
172379,KCab-m,KCab-m_L,Kenyon_Cell,L
172492,KCg-m,KCg-m_L,Kenyon_Cell,L
172635,KCab-m,KCab-m_R,Kenyon_Cell,R
172748,KCab-c,KCab-c_L,Kenyon_Cell,L
172801,KCab-c,KCab-c_L,Kenyon_Cell,L
173081,KCab-c,KCab-c_L,Kenyon_Cell,L
173082,KCab-c,KCab-c_L,Kenyon_Cell,L
173137,KCab-c,KCab-c_L,Kenyon_Cell,L
173157,KCab-m,KCab-m_R,Kenyon_Cell,R
173188,KCab-s,KCab-s_R,Kenyon_Cell,R
173322,KCg-m,KCg-m_R,Kenyon_Cell,R
173332,KCab-c,KCab-c_L,Kenyon_Cell,L
173472,KCab-c,KCab-c_L,Kenyon_Cell,L
173570,KCab-c,KCab-c_L,Kenyon_Cell,L
173573,KCab-c,KCab-c_R,Kenyon_Cell,R
173781,KCab-m,KCab-m_L,Kenyon_Cell,L
173807,KCab-s,KCab-s_R,Kenyon_Cell,R
173882,KCab-s,KCab-s_R,Kenyon_Cell,R
173951,KCab-s,KCab-s_L,Kenyon_Cell,L
173970,KCab-c,KCab-c_L,Kenyon_Cell,L
174029,KCab-m,KCab-m_L,Kenyon_Cell,L
174047,KCab-s,KCab-s_L,Kenyon_Cell,L
174060,KCab-c,KCab-c_R,Kenyon_Cell,R
174127,KCa'b'-m,KCa'b'-m_L,Kenyon_Cell,L
174181,KCab-s,KCab-s_L,Kenyon_Cell,L
174185,KCab-m,KCab-m_L,Kenyon_Cell,L
174194,KCab-c,KCab-c_L,Kenyon_Cell,L
174546,KCab-p,KCab-p_L,Kenyon_Cell,L
174587,KCab-m,KCab-m_R,Kenyon_Cell,R
174608,KCab-c,KCab-c_L,Kenyon_Cell,L
174813,KCab-c,KCab-c_L,Kenyon_Cell,L
175168,KCab-s,KCab-s_L,Kenyon_Cell,L
175308,KCab-c,KCab-c_L,Kenyon_Cell,L
175328,KCab-c,KCab-c_L,Kenyon_Cell,L
175490,KCab-c,KCab-c_L,Kenyon_Cell,L
175745,KCab-m,KCab-m_L,Kenyon_Cell,L
175766,KCab-c,KCab-c_R,Kenyon_Cell,R
175767,KCg-m,KCg-m_L,Kenyon_Cell,L
175807,KCab-s,KCab-s_L,Kenyon_Cell,L
175918,KCg-m,KCg-m_L,Kenyon_Cell,L
175976,KCab-c,KCab-c_R,Kenyon_Cell,R
176147,KCab-m,KCab-m_L,Kenyon_Cell,L
176169,KCab-c,KCab-c_L,Kenyon_Cell,L
176320,KCab-c,KCab-c_R,Kenyon_Cell,R
176508,KCab-m,KCab-m_L,Kenyon_Cell,L
176770,KCg-m,KCg-m_R,Kenyon_Cell,R
176984,KCab-m,KCab-m_L,Kenyon_Cell,L
177010,KCab-m,KCab-m_L,Kenyon_Cell,L
177085,KCab-m,KCab-m_L,Kenyon_Cell,L
177383,KCab-c,KCab-c_R,Kenyon_Cell,R
177799,KCab-c,KCab-c_L,Kenyon_Cell,L
177835,KCab-m,KCab-m_L,Kenyon_Cell,L
178189,KCab-m,KCab-m_L,Kenyon_Cell,L
178307,KCab-c,KCab-c_R,Kenyon_Cell,R
178377,KCab-c,KCab-c_L,Kenyon_Cell,L
178476,KCab-s,KCab-s_R,Kenyon_Cell,R
178768,KCab-c,KCab-c_L,Kenyon_Cell,L
178810,KCab-m,KCab-m_R,Kenyon_Cell,R
178917,KCab-m,KCab-m_L,Kenyon_Cell,L
179084,KCab-s,KCab-s_L,Kenyon_Cell,L
179219,KCab-s,KCab-s_R,Kenyon_Cell,R
179398,KCg-m,KCg-m_L,Kenyon_Cell,L
179489,KCab-c,KCab-c_R,Kenyon_Cell,R
179529,KCab-m,KCab-m_L,Kenyon_Cell,L
179669,KCab-m,KCab-m_L,Kenyon_Cell,L
179774,KCab-c,KCab-c_L,Kenyon_Cell,L
179899,KCab-c,KCab-c_L,Kenyon_Cell,L
180332,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
180422,KCab-c,KCab-c_R,Kenyon_Cell,R
180494,KCg-m,KCg-m_L,Kenyon_Cell,L
180588,KCg-m,KCg-m_R,Kenyon_Cell,R
180728,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
180757,KCg-m,KCg-m_L,Kenyon_Cell,L
180812,KCg-m,KCg-m_R,Kenyon_Cell,R
180859,KCab-s,KCab-s_L,Kenyon_Cell,L
180876,KCab-s,KCab-s_L,Kenyon_Cell,L
180905,KCg-m,KCg-m_R,Kenyon_Cell,R
180920,KCab-s,KCab-s_R,Kenyon_Cell,R
180939,KCab-s,KCab-s_R,Kenyon_Cell,R
181180,KCab-c,KCab-c_R,Kenyon_Cell,R
181464,KCab-m,KCab-m_R,Kenyon_Cell,R
181516,KCab-c,KCab-c_L,Kenyon_Cell,L
181795,KCab-c,KCab-c_L,Kenyon_Cell,L
181884,KCab-m,KCab-m_L,Kenyon_Cell,L
182596,KCab-s,KCab-s_R,Kenyon_Cell,R
182674,KCab-c,KCab-c_L,Kenyon_Cell,L
182702,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
182780,KCab-c,KCab-c_L,Kenyon_Cell,L
182857,KCab-c,KCab-c_L,Kenyon_Cell,L
183527,KCab-c,KCab-c_L,Kenyon_Cell,L
183652,KCab-c,KCab-c_L,Kenyon_Cell,L
183659,KCab-s,KCab-s_L,Kenyon_Cell,L
183749,KCab-c,KCab-c_L,Kenyon_Cell,L
184536,KCab-p,KCab-p_R,Kenyon_Cell,R
184619,KCg-m,KCg-m_L,Kenyon_Cell,L
185076,KCab-c,KCab-c_L,Kenyon_Cell,L
185154,KCab-s,KCab-s_L,Kenyon_Cell,L
185386,KCg-m,KCg-m_L,Kenyon_Cell,L
185506,KCab-c,KCab-c_L,Kenyon_Cell,L
185639,KCg-m,KCg-m_L,Kenyon_Cell,L
185655,KCab-s,KCab-s_L,Kenyon_Cell,L
185892,KCab-m,KCab-m_L,Kenyon_Cell,L
186043,KCab-m,KCab-m_R,Kenyon_Cell,R
186170,KCab-m,KCab-m_L,Kenyon_Cell,L
186305,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
186613,KCab-c,KCab-c_R,Kenyon_Cell,R
186833,KCab-m,KCab-m_R,Kenyon_Cell,R
186977,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
187266,KCab-s,KCab-s_R,Kenyon_Cell,R
187741,MBON15-like,MBON15-like(a'1a'2)_R,MBON,R
187909,KCab-c,KCab-c_L,Kenyon_Cell,L
188103,KCab-c,KCab-c_L,Kenyon_Cell,L
188114,KCab-m,KCab-m_L,Kenyon_Cell,L
188198,KCg-m,KCg-m_L,Kenyon_Cell,L
188253,KCab-s,KCab-s_R,Kenyon_Cell,R
188606,KCab-c,KCab-c_R,Kenyon_Cell,R
189047,KCg-m,KCg-m_R,Kenyon_Cell,R
189068,KCab-m,KCab-m_R,Kenyon_Cell,R
189744,KCab-s,KCab-s_R,Kenyon_Cell,R
189868,KCab-c,KCab-c_L,Kenyon_Cell,L
190056,KCab-p,KCab-p_L,Kenyon_Cell,L
190256,KCab-c,KCab-c_L,Kenyon_Cell,L
190302,KCab-s,KCab-s_R,Kenyon_Cell,R
190305,KCab-c,KCab-c_L,Kenyon_Cell,L
191629,KCg-m,KCg-m_L,Kenyon_Cell,L
191728,KCab-m,KCab-m_L,Kenyon_Cell,L
191843,KCab-c,KCab-c_L,Kenyon_Cell,L
191928,KCab-s,KCab-s_R,Kenyon_Cell,R
191936,KCab-c,KCab-c_R,Kenyon_Cell,R
192097,KCab-s,KCab-s_L,Kenyon_Cell,L
192146,KCab-m,KCab-m_L,Kenyon_Cell,L
192421,KCab-p,KCab-p_R,Kenyon_Cell,R
192762,KCab-s,KCab-s_R,Kenyon_Cell,R
193578,KCab-s,KCab-s_L,Kenyon_Cell,L
193963,KCab-m,KCab-m_L,Kenyon_Cell,L
194148,KCab-c,KCab-c_L,Kenyon_Cell,L
194483,KCg-m,KCg-m_R,Kenyon_Cell,R
194600,KCab-s,KCab-s_L,Kenyon_Cell,L
194678,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
194889,KCab-c,KCab-c_L,Kenyon_Cell,L
194990,KCa'b'-m,KCa'b'-m_L,Kenyon_Cell,L
195206,KCab-m,KCab-m_R,Kenyon_Cell,R
195279,KCg-m,KCg-m_R,Kenyon_Cell,R
195297,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
195397,KCab-m,KCab-m_L,Kenyon_Cell,L
196049,KCab-c,KCab-c_L,Kenyon_Cell,L
196065,KCab-s,KCab-s_L,Kenyon_Cell,L
196228,KCab-c,KCab-c_L,Kenyon_Cell,L
196369,KCab-s,KCab-s_R,Kenyon_Cell,R
197319,KCab-m,KCab-m_R,Kenyon_Cell,R
197363,KCab-p,KCab-p_R,Kenyon_Cell,R
197895,KCg-m,KCg-m_L,Kenyon_Cell,L
198145,KCab-m,KCab-m_L,Kenyon_Cell,L
198408,KCab-c,KCab-c_L,Kenyon_Cell,L
198431,KCab-s,KCab-s_R,Kenyon_Cell,R
199291,KCab-c,KCab-c_L,Kenyon_Cell,L
200482,KCg-m,KCg-m_R,Kenyon_Cell,R
200566,KCab-s,KCab-s_L,Kenyon_Cell,L
200684,KCab-s,KCab-s_R,Kenyon_Cell,R
200908,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
201756,KCab-s,KCab-s_L,Kenyon_Cell,L
202242,KCg-m,KCg-m_L,Kenyon_Cell,L
202642,KCab-c,KCab-c_L,Kenyon_Cell,L
203037,KCab-c,KCab-c_L,Kenyon_Cell,L
203543,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
205250,KCab-m,KCab-m_L,Kenyon_Cell,L
205480,KCab-c,KCab-c_L,Kenyon_Cell,L
205561,KCab-c,KCab-c_L,Kenyon_Cell,L
205908,KCg-m,KCg-m_R,Kenyon_Cell,R
206188,KCab-s,KCab-s_L,Kenyon_Cell,L
206455,KCab-c,KCab-c_L,Kenyon_Cell,L
206739,KCg-s4,KCg-s4_L,Kenyon_Cell,L
207353,KCab-m,KCab-m_L,Kenyon_Cell,L
208043,KCab-c,KCab-c_L,Kenyon_Cell,L
208566,MBON34,MBON34(y2)_L,MBON,L
209674,KCab-c,KCab-c_L,Kenyon_Cell,L
209949,KCab-c,KCab-c_R,Kenyon_Cell,R
210440,KCab-s,KCab-s_R,Kenyon_Cell,R
210806,KCab-m,KCab-m_L,Kenyon_Cell,L
211087,KCab-c,KCab-c_L,Kenyon_Cell,L
211474,KCab-m,KCab-m_R,Kenyon_Cell,R
212154,KCg-m,KCg-m_R,Kenyon_Cell,R
212767,KCg-m,KCg-m_R,Kenyon_Cell,R
213934,KCab-m,KCab-m_R,Kenyon_Cell,R
213996,KCab-p,KCab-p_R,Kenyon_Cell,R
214044,KCab-m,KCab-m_R,Kenyon_Cell,R
214511,KCab-c,KCab-c_L,Kenyon_Cell,L
216580,KCg-d,KCg-d_L,Kenyon_Cell,L
218356,KCab-m,KCab-m_R,Kenyon_Cell,R
218942,KCg-m,KCg-m_R,Kenyon_Cell,R
221876,KCg-m,KCg-m_R,Kenyon_Cell,R
222128,KCab-c,KCab-c_L,Kenyon_Cell,L
222130,KCab-s,KCab-s_R,Kenyon_Cell,R
223880,KCab-m,KCab-m_R,Kenyon_Cell,R
224662,KCab-c,KCab-c_L,Kenyon_Cell,L
226379,KCab-s,KCab-s_R,Kenyon_Cell,R
228917,KCab-p,KCab-p_R,Kenyon_Cell,R
236035,KCg-m,KCg-m_L,Kenyon_Cell,L
237109,KCab-s,KCab-s_R,Kenyon_Cell,R
237248,KCab-m,KCab-m_L,Kenyon_Cell,L
241948,KCab-s,KCab-s_L,Kenyon_Cell,L
242401,KCab-s,KCab-s_R,Kenyon_Cell,R
243735,KCg-m,KCg-m_R,Kenyon_Cell,R
245271,KCab-s,KCab-s_R,Kenyon_Cell,R
245416,KCab-c,KCab-c_L,Kenyon_Cell,L
247098,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
248072,KCab-c,KCab-c_L,Kenyon_Cell,L
248678,KCab-s,KCab-s_R,Kenyon_Cell,R
252837,KCab-c,KCab-c_L,Kenyon_Cell,L
257083,KCab-m,KCab-m_L,Kenyon_Cell,L
261849,KCab-m,KCab-m_R,Kenyon_Cell,R
262117,KCab-m,KCab-m_R,Kenyon_Cell,R
263358,KCab-m,KCab-m_R,Kenyon_Cell,R
263886,KCab-s,KCab-s_R,Kenyon_Cell,R
264746,KCab-m,KCab-m_R,Kenyon_Cell,R
265747,KCab-c,KCab-c_L,Kenyon_Cell,L
266449,KCab-s,KCab-s_R,Kenyon_Cell,R
268292,KCab-m,KCab-m_R,Kenyon_Cell,R
268907,KCab-c,KCab-c_L,Kenyon_Cell,L
272106,KCab-m,KCab-m_R,Kenyon_Cell,R
286505,KCab-c,KCab-c_L,Kenyon_Cell,L
287798,KCab-s,KCab-s_R,Kenyon_Cell,R
294758,KCab-c,KCab-c_R,Kenyon_Cell,R
303093,KCab-s,KCab-s_R,Kenyon_Cell,R
365046,KCab-s,KCab-s_R,Kenyon_Cell,R
374700,KCab-p,KCab-p_R,Kenyon_Cell,R
375168,KCab-c,KCab-c_R,Kenyon_Cell,R
394860,MBON25,MBON25(y1y2)_R,MBON,R
500003,KCab-s,KCab-s_R,Kenyon_Cell,R
500140,KCab-s,KCab-s_R,Kenyon_Cell,R
500143,KCab-s,KCab-s_R,Kenyon_Cell,R
500161,KCab-s,KCab-s_R,Kenyon_Cell,R
508595,MBON35,MBON35(y2)_R,MBON,R
512788,MBON18,MBON18(a2sc)_L,MBON,L
512789,MBON23,MBON23(a2sp)_L,MBON,L
513174,MBON30,MBON30(y1y2y3)_L,MBON,L
513175,KCg-m,KCg-m_L,Kenyon_Cell,L
513387,MBON17-like,MBON17-like(a'2a'3)_L,MBON,L
513391,MBON17-like,MBON17-like(a'2a'3)_R,MBON,R
514004,KCg-m,KCg-m_L,Kenyon_Cell,L
514066,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
514853,MBON13,MBON13(a'2)_R,MBON,R
515015,MBON30,MBON30(y1y2y3)_R,MBON,R
515034,MBON27,MBON27(y5d)_R,MBON,R
515338,MBON07,MBON07(a1)_R,MBON,R
518333,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
518554,KCab-s,KCab-s_R,Kenyon_Cell,R
518555,KCg-m,KCg-m_R,Kenyon_Cell,R
518959,KCab-s,KCab-s_R,Kenyon_Cell,R
519128,MBON27,MBON27(y5d)_L,MBON,L
519131,MBON32,MBON32(y2)_R,MBON,R
519368,MBON12,MBON12(y2a'1)_R,MBON,R
519371,MBON05,MBON05(y4>y1y2)_L,MBON,L
519373,MBON03,MBON03(B'2mp)_L,MBON,L
519619,MBON29,MBON29(y4y5)_L,MBON,L
519854,KCg-m,KCg-m_R,Kenyon_Cell,R
519857,KCg-m,KCg-m_R,Kenyon_Cell,R
520151,MBON01,MBON01(y5B'2a)_L,MBON,L
520183,KCab-s,KCab-s_R,Kenyon_Cell,R
520185,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
520186,MBON16,MBON16(a'3ap)_L,MBON,L
520204,KCg-d,KCg-d_R,Kenyon_Cell,R
520206,KCg-d,KCg-d_R,Kenyon_Cell,R
520395,MBON15,MBON15(a'1)_L,MBON,L
520823,KCab-s,KCab-s_R,Kenyon_Cell,R
521086,MBON12,MBON12(y2a'1)_R,MBON,R
521384,KCg-m,KCg-m_R,Kenyon_Cell,R
521526,MBON03,MBON03(B'2mp)_R,MBON,R
521781,KCab-s,KCab-s_R,Kenyon_Cell,R
522444,MBON02,MBON02(B2B'2a)_R,MBON,R
522749,MBON02,MBON02(B2B'2a)_L,MBON,L
522981,KCg-m,KCg-m_L,Kenyon_Cell,L
523043,MBON33,MBON33(y2y3)_R,MBON,R
523057,KCg-m,KCg-m_R,Kenyon_Cell,R
523060,MBON09,MBON09(y3B'1)_R,MBON,R
523358,KCg-m,KCg-m_R,Kenyon_Cell,R
523628,MBON21,MBON21(y4y5)_R,MBON,R
523630,KCg-m,KCg-m_R,Kenyon_Cell,R
523987,MBON29,MBON29(y4y5)_R,MBON,R
524455,KCg-d,KCg-d_L,Kenyon_Cell,L
524733,MBON10,MBON10(B'1)_L,MBON,L
524809,KCg-m,KCg-m_R,Kenyon_Cell,R
524851,KCg-m,KCg-m_R,Kenyon_Cell,R
524893,MBON26,MBON26(b'2d)_L,MBON,L
525305,KCg-m,KCg-m_R,Kenyon_Cell,R
525662,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
525780,MBON04,MBON04(B'2mp_bilateral)_R,MBON,R
526670,KCg-m,KCg-m_R,Kenyon_Cell,R
526720,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
526724,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
526900,KCg-d,KCg-d_R,Kenyon_Cell,R
527209,KCg-m,KCg-m_R,Kenyon_Cell,R
527211,KCg-m,KCg-m_R,Kenyon_Cell,R
529039,KCab-c,KCab-c_R,Kenyon_Cell,R
529041,KCab-s,KCab-s_R,Kenyon_Cell,R
529371,KCg-m,KCg-m_L,Kenyon_Cell,L
529490,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
530565,KCa'b'-ap2,KCa'b'-ap2_L,Kenyon_Cell,L
530875,MBON04,MBON04(B'2mp_bilateral)_L,MBON,L
531096,KCab-p,KCab-p_L,Kenyon_Cell,L
531346,KCg-m,KCg-m_L,Kenyon_Cell,L
531428,KCg-d,KCg-d_R,Kenyon_Cell,R
531829,MBON10,MBON10(B'1)_L,MBON,L
532284,KCg-m,KCg-m_L,Kenyon_Cell,L
532287,KCab-s,KCab-s_R,Kenyon_Cell,R
532290,KCab-s,KCab-s_R,Kenyon_Cell,R
532544,KCg-m,KCg-m_R,Kenyon_Cell,R
533081,KCab-s,KCab-s_R,Kenyon_Cell,R
533201,KCg-m,KCg-m_R,Kenyon_Cell,R
533211,KCab-p,KCab-p_R,Kenyon_Cell,R
533220,KCg-d,KCg-d_R,Kenyon_Cell,R
533345,KCg-d,KCg-d_R,Kenyon_Cell,R
533346,KCg-m,KCg-m_R,Kenyon_Cell,R
533371,KCg-m,KCg-m_R,Kenyon_Cell,R
533585,KCg-m,KCg-m_R,Kenyon_Cell,R
534136,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
534428,KCg-m,KCg-m_R,Kenyon_Cell,R
534582,KCg-m,KCg-m_L,Kenyon_Cell,L
534786,KCg-d,KCg-d_R,Kenyon_Cell,R
534983,KCab-s,KCab-s_R,Kenyon_Cell,R
535357,KCg-m,KCg-m_R,Kenyon_Cell,R
535720,KCg-d,KCg-d_R,Kenyon_Cell,R
535795,KCg-d,KCg-d_L,Kenyon_Cell,L
535798,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
536046,KCg-m,KCg-m_L,Kenyon_Cell,L
536289,KCab-s,KCab-s_R,Kenyon_Cell,R
536292,KCg-m,KCg-m_R,Kenyon_Cell,R
536363,KCg-d,KCg-d_R,Kenyon_Cell,R
537061,KCab-s,KCab-s_R,Kenyon_Cell,R
537082,KCg-m,KCg-m_R,Kenyon_Cell,R
537090,KCg-d,KCg-d_L,Kenyon_Cell,L
537099,KCg-m,KCg-m_L,Kenyon_Cell,L
537458,KCg-m,KCg-m_L,Kenyon_Cell,L
537652,KCg-m,KCg-m_R,Kenyon_Cell,R
537759,KCg-m,KCg-m_R,Kenyon_Cell,R
538096,KCg-m,KCg-m_L,Kenyon_Cell,L
539245,KCg-m,KCg-m_L,Kenyon_Cell,L
539249,KCg-m,KCg-m_R,Kenyon_Cell,R
539367,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
539381,KCab-s,KCab-s_R,Kenyon_Cell,R
539583,KCa'b'-ap1,KCa'b'-ap1_L,Kenyon_Cell,L
539948,KCg-m,KCg-m_L,Kenyon_Cell,L
540383,MBON10,MBON10(B'1)_R,MBON,R
540535,KCg-m,KCg-m_L,Kenyon_Cell,L
541683,KCg-m,KCg-m_R,Kenyon_Cell,R
541716,KCg-m,KCg-m_R,Kenyon_Cell,R
541882,KCa'b'-ap1,KCa'b'-ap1_R,Kenyon_Cell,R
542101,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
542106,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
542818,KCg-d,KCg-d_L,Kenyon_Cell,L
543037,KCg-m,KCg-m_L,Kenyon_Cell,L
543571,KCg-m,KCg-m_L,Kenyon_Cell,L
543605,KCg-m,KCg-m_R,Kenyon_Cell,R
543682,KCg-m,KCg-m_R,Kenyon_Cell,R
543948,KCg-m,KCg-m_R,Kenyon_Cell,R
544476,KCab-s,KCab-s_R,Kenyon_Cell,R
544634,KCg-m,KCg-m_L,Kenyon_Cell,L
544736,KCg-m,KCg-m_R,Kenyon_Cell,R
544813,KCab-m,KCab-m_L,Kenyon_Cell,L
545066,KCab-m,KCab-m_R,Kenyon_Cell,R
545415,KCab-s,KCab-s_L,Kenyon_Cell,L
545597,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
545674,KCg-m,KCg-m_L,Kenyon_Cell,L
545809,KCab-s,KCab-s_R,Kenyon_Cell,R
546275,KCab-p,KCab-p_L,Kenyon_Cell,L
546905,KCab-p,KCab-p_R,Kenyon_Cell,R
546981,KCg-m,KCg-m_L,Kenyon_Cell,L
547275,KCg-m,KCg-m_R,Kenyon_Cell,R
547276,KCg-m,KCg-m_R,Kenyon_Cell,R
547293,KCa'b'-m,KCa'b'-m_R,Kenyon_Cell,R
547586,KCab-c,KCab-c_R,Kenyon_Cell,R
548340,KCab-m,KCab-m_L,Kenyon_Cell,L
548435,KCa'b'-m,KCa'b'-m_L,Kenyon_Cell,L
548595,KCg-m,KCg-m_L,Kenyon_Cell,L
548654,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
549323,KCab-m,KCab-m_L,Kenyon_Cell,L
549344,KCa'b'-ap2,KCa'b'-ap2_R,Kenyon_Cell,R
550362,KCab-s,KCab-s_R,Kenyon_Cell,R
550365,KCab-m,KCab-m_L,Kenyon_Cell,L
550378,KCab-s,KCab-s_L,Kenyon_Cell,L
550403,KCab-s,KCab-s_R,Kenyon_Cell,R
550530,KCab-m,KCab-m_L,Kenyon_Cell,L
550557,KCab-c,KCab-c_L,Kenyon_Cell,L
550598,KCab-s,KCab-s_R,Kenyon_Cell,R
550671,KCab-c,KCab-c_L,Kenyon_Cell,L
550753,KCab-m,KCab-m_R,Kenyon_Cell,R
550775,KCab-m,KCab-m_R,Kenyon_Cell,R
550868,KCg-m,KCg-m_R,Kenyon_Cell,R
550950,KCab-s,KCab-s_R,Kenyon_Cell,R
